Track ID,Current Lap Time,Current Lap Distance,Speed,Throttle,Brake,Gear,RPM
0,34663,2188.3759765625,148,1.52587890625e-05,0.65704345703125,3,10405
0,34730,2190.88720703125,144,1.52587890625e-05,0.62640380859375,3,10104
0,34763,2192.124755859375,138,1.52587890625e-05,0.5839691162109375,3,9716
0,34830,2194.5283203125,136,1.52587890625e-05,0.56158447265625,3,9577
0,34947,2198.6162109375,128,1.52587890625e-05,0.4543304443359375,3,9025
0,34997,2200.329833984375,123,1.52587890625e-05,0.388336181640625,3,8760
0,35047,2202.0546875,121,1.52587890625e-05,0.36004638671875,3,8568
0,35114,2204.453125,118,1.52587890625e-05,0.3529815673828125,3,8377
0,35164,2206.181884765625,114,1.52587890625e-05,0.3529815673828125,3,8148
0,35231,2208.397216796875,112,1.52587890625e-05,0.3529815673828125,3,7915
0,35397,2213.62890625,102,1.52587890625e-05,0.301116943359375,3,7278
0,35881,2228.29296875,93,0.08154296875,1.52587890625e-05,3,6714
0,35948,2230.217529296875,93,0.109954833984375,1.52587890625e-05,3,6691
0,36165,2236.6201171875,93,0.1709747314453125,1.52587890625e-05,3,6710
0,36382,2243.306396484375,95,0.25933837890625,1.52587890625e-05,3,6850
0,36432,2244.771728515625,95,0.291961669921875,1.52587890625e-05,3,6893
0,36649,2251.0078125,96,0.323516845703125,1.52587890625e-05,3,6941
0,36715,2252.93017578125,100,0.399261474609375,1.52587890625e-05,3,7243
0,36815,2255.842529296875,103,0.433990478515625,1.52587890625e-05,3,7496
0,36865,2257.322998046875,104,0.4402923583984375,1.52587890625e-05,3,7568
0,36982,2260.71923828125,105,0.4529266357421875,1.52587890625e-05,3,7670
0,37099,2264.1435546875,109,0.4981536865234375,1.52587890625e-05,3,8058
0,37216,2267.67578125,112,0.5307769775390625,1.52587890625e-05,3,8199
0,37266,2269.22509765625,114,0.5444488525390625,1.52587890625e-05,3,8320
0,37333,2271.3232421875,116,0.5644378662109375,1.52587890625e-05,3,8478
0,37449,2275.087646484375,117,0.5781097412109375,1.52587890625e-05,3,8542
0,37499,2276.739013671875,119,0.5980987548828125,1.52587890625e-05,3,8709
0,37566,2278.97900390625,123,0.625457763671875,1.52587890625e-05,3,8997
0,37616,2280.679931640625,124,0.639129638671875,1.52587890625e-05,3,9124
0,37666,2282.413818359375,126,0.64544677734375,1.52587890625e-05,3,9253
0,37716,2284.16796875,128,0.651763916015625,1.52587890625e-05,3,9383
0,37766,2285.946044921875,130,0.665435791015625,1.52587890625e-05,3,9508
0,37833,2288.359375,132,0.6728057861328125,1.52587890625e-05,3,9691
0,37933,2292.062744140625,133,0.6854248046875,1.52587890625e-05,3,9808
0,38167,2301.1015625,145,0.72540283203125,1.52587890625e-05,3,10560
0,38267,2305.13134765625,147,0.731719970703125,1.52587890625e-05,3,10744
0,38484,2314.221435546875,155,0.7569732666015625,1.52587890625e-05,3,11305
0,38584,2318.575927734375,161,0.8095703125,1.52587890625e-05,3,11712
0,38701,2323.80419921875,165,0.865325927734375,1.52587890625e-05,3,12061
0,38801,2328.4111328125,169,0.91583251953125,1.52587890625e-05,4,10667
0,39018,2338.88671875,172,0.9484405517578125,1.52587890625e-05,4,10850
0,39134,2344.775390625,179,0.9747467041015625,1.52587890625e-05,4,11271
0,39184,2347.345458984375,184,1.0,1.52587890625e-05,4,11582
0,39235,2349.9404296875,186,1.0,1.52587890625e-05,4,11710
0,39401,2358.774169921875,194,1.0,1.52587890625e-05,5,10541
0,39451,2361.471923828125,196,1.0,1.52587890625e-05,5,10641
0,39501,2364.20751953125,198,1.0,1.52587890625e-05,5,10738
0,39618,2370.6884765625,200,1.0,1.52587890625e-05,5,10844
0,40502,2424.279052734375,232,1.0,1.52587890625e-05,6,10650
0,41003,2457.271484375,240,1.0,1.52587890625e-05,6,11011
0,41053,2460.656005859375,241,1.0,1.52587890625e-05,6,11061
0,41103,2464.069580078125,242,1.0,1.52587890625e-05,6,11111
0,41153,2467.50439453125,245,1.0,1.52587890625e-05,6,11245
0,41353,2481.377197265625,247,1.0,1.52587890625e-05,6,11331
0,41420,2486.012939453125,248,1.0,1.52587890625e-05,6,11384
0,41637,2501.272705078125,252,1.0,1.52587890625e-05,6,11519
0,41704,2506.038330078125,253,1.0,1.52587890625e-05,6,11563
0,41804,2513.197021484375,255,1.0,1.52587890625e-05,6,11673
0,41870,2518.003662109375,256,1.0,1.52587890625e-05,6,11710
0,41921,2521.58642578125,257,1.0,1.52587890625e-05,6,11764
0,41971,2525.194091796875,258,1.0,1.52587890625e-05,6,11804
0,42021,2528.813232421875,259,1.0,1.52587890625e-05,6,11845
0,42087,2533.64892578125,260,1.0,1.52587890625e-05,6,11886
0,42354,2553.1982421875,265,1.0,1.52587890625e-05,6,12102
0,42404,2556.894287109375,266,1.0,1.52587890625e-05,7,10779
0,42571,2569.29052734375,267,1.0,1.52587890625e-05,7,10812
0,42621,2573.041748046875,269,1.0,1.52587890625e-05,7,10889
0,42688,2578.0400390625,269,1.0,1.52587890625e-05,7,10922
0,42738,2581.80712890625,270,1.0,1.52587890625e-05,7,10966
0,42855,2590.633544921875,272,1.0,1.52587890625e-05,7,11038
0,42905,2594.43701171875,273,1.0,1.52587890625e-05,7,11067
0,43021,2603.351806640625,274,1.0,1.52587890625e-05,7,11097
0,43138,2612.32080078125,275,1.0,1.52587890625e-05,7,11167
0,43188,2616.18896484375,277,1.0,1.52587890625e-05,7,11257
0,43355,2629.111572265625,277,0.5781097412109375,0.2869873046875,7,12132
0,43672,2653.03857421875,265,0.061553955078125,0.3683013916015625,6,11962
0,43739,2657.706298828125,261,0.0268402099609375,0.3683013916015625,6,11766
0,43889,2667.92431640625,256,0.0068511962890625,0.3683013916015625,5,13568
0,43939,2671.265380859375,244,0.0005340576171875,0.354156494140625,5,12938
0,44006,2675.677978515625,240,0.0068511962890625,0.3400115966796875,5,12741
0,44123,2683.369384765625,227,0.0184173583984375,0.310546875,5,12089
0,44173,2686.653076171875,224,0.017364501953125,0.310546875,5,11902
0,44223,2689.881103515625,221,0.017364501953125,0.3034820556640625,5,12582
0,44456,2704.309326171875,206,0.017364501953125,0.289337158203125,4,12645
0,44506,2707.31494140625,203,0.017364501953125,0.289337158203125,4,12451
0,44556,2710.317138671875,200,0.017364501953125,0.26458740234375,4,12273
0,44623,2714.298828125,196,0.017364501953125,0.2198028564453125,4,12063
0,44723,2720.08056640625,191,0.017364501953125,0.220977783203125,4,11737
0,44823,2725.605224609375,185,0.017364501953125,0.212738037109375,4,11414
0,45157,2743.013427734375,173,0.1404571533203125,0.0654144287109375,4,10741
0,45274,2748.958251953125,170,0.292999267578125,1.52587890625e-05,4,10611
0,45641,2767.0791015625,169,0.331939697265625,1.52587890625e-05,4,10583
0,45707,2770.400390625,170,0.3582305908203125,1.52587890625e-05,4,10591
0,45808,2775.452392578125,170,0.3782196044921875,1.52587890625e-05,4,10607
0,45974,2783.763916015625,171,0.445556640625,1.52587890625e-05,4,10755
0,46809,2826.086669921875,186,0.5844268798828125,1.52587890625e-05,4,11634
0,46909,2831.26171875,187,0.591796875,1.52587890625e-05,4,11720
0,46959,2833.841796875,188,0.591796875,1.52587890625e-05,4,11768
0,47009,2836.427734375,189,0.599151611328125,1.52587890625e-05,4,11832
0,47059,2839.03369140625,191,0.60546875,1.52587890625e-05,4,11947
0,47393,2856.676513671875,200,0.723297119140625,1.52587890625e-05,5,10811
